,cluster,title
33428,4,Guidage par R&eacute;alit&eacute; Augment&eacute;e : Application &agrave; la Chirurgie Cardiaque Robotis&eacute;e. (Guidance by augmented reality in robotically assisted cardiac surgery).
33430,4,Recognition of Online Handwritten Mathematical Expressions using Contextual Information. (Reconnaissance d'Expressions Math&eacute;matiques Manuscrites Guid&eacute;epar le Contexte).
33431,4,Concurrent structures in game semantics. (Structures concurrentes en s&eacute;mantique des jeux).
33432,4,Solving Jigsaw Puzzles with Deep Learning for Heritage. (R&eacute;solution automatique de puzzles par apprentissage profond).
33433,4,Definability and synthesis of transductions. (D&eacute;finissabilit&eacute; et synth&egrave;se de transductions).
33435,4,The b-chromatic number of some tree-like graphs. (Le nombre b-chromatique de quelques classes de graphes g&eacute;n&eacute;ralisant les arbres).
33437,4,Coordination et planification de syst&egrave;mes multi-agents dans un environnement manufacturier. (Coordination and motion planning of multi-agent systems in manufacturing environment).
33438,4,Cross-Model Queries and Schemas: Complexity and Learning. (Requ&ecirc;tes et Sch&eacute;mas H&eacute;t&eacute;rog&egrave;nes : Complexit&eacute; et Apprentissage).
33439,4,"Interactions en 3D : cycle de vie du geste, de la g&eacute;n&eacute;ration &agrave; sa consommation. (Interactions in the 3D Space: The lifecycle of a gesture, from generation to its consumption)."
33440,4,D&eacute;tection d'&eacute;v&egrave;nements complexes dans les flux d'&eacute;v&egrave;nements massifs. (Complex event detection over large event streams).
33442,4,Person re-identification in images with deep learning. (R&eacute;-identification de personnes dans des images par apprentissage automatique).
33443,4,Interaction entre modalit&eacute;s s&eacute;miotiques : de l'ic&ocirc;ne &agrave; la langue. (Interaction between semiotic modalities: from icon to language).
33444,4,Reconnaissance de comportements complexes par traitement en ligne de flux d'&eacute;v&eacute;nements. (Online event flow processing for complex behaviour recognition).
33445,4,An energetic approach to safety in robotic manipulation. (Une approche &eacute;nergetique de la securit&eacute; pour des robots manipulateurs).
33446,4,Schematic calculi for the analysis of decision procedures. (Calculs sch&eacute;matiques pour l'analyse de proc&eacute;dures de d&eacute;cision).
33448,4,Outils de CAO et conception structur&eacute;e de syst&egrave;mes int&eacute;gr&eacute;s sur siliciu. (CAD tools and conception of integrated systems on silicon).
33449,4,Multi-scale Point Cloud Analysis. (Analyse multi-&eacute;chelle de nuage de points).
33451,4,Sampling and Meshing Surfaces with Guarantees. (&Eacute;chantillonnage et maillage de surfaces avec garanties).
33452,4,Layered Models for Large Scale Time-Evolving Landscapes. (Mod&egrave;les &agrave; couches pour simuler l'&eacute;volution de paysages &agrave; grande &eacute;chelle).
33453,4,Dynamic Load Balancing for Active Objects on Computer Grids. (&eacute;Quilibrage de charge dynamique Pourdes objets actifs dans les grilles de calcul).
33454,4,"Web page segmentation, evaluation and applications. (Segmentation de pages web, &eacute;valuation et applications)."
33456,4,Transformation automatique de la parole - Etude des transformations acoustiques. (Automatic voice transformation - Study of acoustic transformations).
33458,4,On CARET model-checking of pushdown systems: application to malware detection. (CARET model-checking d'automates &agrave; piles: application &agrave; la d&eacute;tection de malware).
33459,4,Dissecting call-by-need by customizing multi type systems. (Une dissection de l'appel-par-n&eacute;cessit&eacute; par la personnalisation des syst&egrave;mes de multi types).
33460,4,Partial preference models in discrete multi-objective optimization. (Int&eacute;gration de pr&eacute;f&eacute;rences expertes en optimisation multicrit&egrave;re).
33463,4,Test fonctionnel des circuits int&eacute;gr&eacute;s digitaux. (Functional test of digital integrated circuits).
33464,4,Annotation et visualisation interactives de documents hyperm&eacute;dias.
33465,4,"Mod&eacute;lisation multiphysique, reconception et optimisation d'une motopompe &agrave; rotor noy&eacute;. (Multiphysics Modeling, Redesign and Optimization of a Canned Motor Pump)."
33467,4,Indoor location estimation using a wearable camera with application to the monitoring of persons at home. (Localisation &agrave; partir de cam&eacute;ra vid&eacute;o port&eacute;e).
33468,4,Reconnaissance automatique de la parole guid&eacute;e par des transcriptions a priori. (driven decoding for speech recognition system combination).
33470,4,Etude et application de syst&egrave;mes hybrides neurosymboliques. (Study and application of neurosymbolic hybrid systems).
33471,4,Emergence de fonctions sensorimotrices sur un substrat neuronal num&eacute;rique distribu&eacute;. (Emergence of sensorimotor functions on a distributed numericalneural sustrate).
33472,4,Pour un syst&egrave;me de synth&egrave;se d'images flexible et &eacute;volutif : quelques propositions. (Towards a Flexible and Versatile Image synthesis Systel: some Suggestions).
33473,4,M&eacute;canismes de n&eacute;gociation multilat&eacute;rale pour la prise de d&eacute;cision collective. (Multilateral negotiation mechanisms for collective decision-making).
33474,4,D&eacute;tection d'outliers : mod&eacute;llsation et pr&eacute;diction : application aux donn&eacute;es de v&eacute;hicules d'occasion. (Outliers detection : modelling and prediction : application to used cars dataset).
33475,4,Concevoir et partagerdes workflowsd'analyse de donn&eacute;es.Application auxtraitements intensifsen bioinformatique. (Design and share data analysis workflows. Application to bioinformatics intensivetreatments).
33476,4,E-squads: A novel paradigm to build privacy-preserving ubiquitous applications. (Les e-squads : Un nouveau paradigme pour la conception d'applications ubiquitaires respectant le droit &agrave; la vie priv&eacute;e).
33477,4,Quelques probl&egrave;mes d'algorithmique et combinatoires en th&eacute;orie des grapphes. (A Few Problems of Algorithm and Complexity in Graph Theory).
33478,4,Dio&iuml;des et id&eacute;aux de polyn&ocirc;mes en analyse statique. (Static analysis with dioids and polynomial ideals).
33479,4,Enriched concurrent games : witnesses for proofs and resource analysis. (Jeux concurrents enrichis : t&eacute;moins pour les preuves et les ressources).
33480,4,Analyses pour l'ordonnan&ccedil;abilit&eacute; et la flexibilit&eacute; de syst&egrave;mes temps r&eacute;el. (Analyses for schedulability and flexibility of real-time systems).
33481,4,D&eacute;finition et &eacute;tude d'un mod&egrave;le topologique minimal de repr&eacute;sentation d'images 2d et 3d. (Definition and study of a minimal topological model of 2d and 3d image representation).
33483,4,Analyse combinatoire de donn&eacute;es : structures et optimisation. (Logical Analysis of Data : Structures and Optimization).
33484,4,D&eacute;bruitage de s&eacute;quences vid&eacute;o en pr&eacute;sence de perturbations fortement impulsives. (Video sequences denoising in the presence of heavily impulsive perturbations).
33485,4,Transformation de l'intonation : application &agrave; la synth&egrave;se de la parole et &agrave; la transformation de voix. (Prosody transformation : application to speech synthesis and voice transformation).
33487,4,Lois d'&eacute;volution de TRIZ pour la conception des futures g&eacute;n&eacute;rations des produits : proposition d'un mod&egrave;le. (Evolution laws of triz for a design of future generation of product: proposed model).
33488,4,Diagnostic pour la combinaison de syst&egrave;mes de reconnaissance automatique de la parole. (Diagnosis for the combination of automatic speech recognition systems).
33489,4,Repr&eacute;sentation des maillages multir&eacute;solutions : application aux volumes de subdivision. (Representation of multiresolution meshes : an application to subdivision volumes).
33493,4,Aides informatis&eacute;es &agrave; la traduction collaborative b&eacute;n&eacute;vole sur le Web. (Computer-Aided Translation Environment for Volunteer Translation).
33494,4,Communication inter-c&#339;urs optimis&eacute;e pour le parall&eacute;lisme de flux. (Optimized inter-core communication for pipeline parallelism).
33495,4,Mining numerical data with formal concept analysis and pattern structures. (Traitement de donn&eacute;es num&eacute;riques par analyse formelle de concepts et structures de patrons).
33496,4,Annotations gestuelles pour capitaliser les interactions en environnement virtuel inform&eacute; : Application &agrave; la maintenance industrielle.
33497,4,Load Balancing for Parallel Coupled Simulations. (Equilibrage de la charge de codes coupl&eacute;s massivement parall&egrave;les).
33498,4,Ultra narrow band based IoT networks. (R&eacute;seaux IoT &agrave; bande ultra &eacute;troite).
33499,4,Conception et analyse d'algorithmes num&eacute;riques parall&egrave;les. (Design and analysis of parallel numerical algorithms: implementation on a CM2).
33500,4,D&eacute;finition d'une expression temporelle de la performance des entreprises manufacturi&egrave;res. (Definition of a temporal expression of the performance of manufacturing firms).
33501,4,Algorithmes parall&egrave;les de manipulation de maillages. (Parallel algorithms for mesh processing).
33502,4,Apprentissage de fonctions visuelles pour un robot mobile par programmation g&eacute;n&eacute;tique. (Learning Visual Functions for a Mobile Robot with Genetic Programming).
33504,4,"Mod&egrave;les de calcul sur les r&eacute;els, r&eacute;sultats de comparaison. (Computation on the reals.Comparison of some models)."
33505,4,Indexation de bases d'images : &Eacute;valuation de l'impact &eacute;motionnel. (Image database indexing: Emotional impact evaluation).
33507,4,Investigation on radio channel over the air emulation by multi-probe setup. (L'&eacute;mulation d'un canal de propagation en rayonn&eacute;e &agrave; l'aide d'un setup multi-sonde).
33508,4,&Eacute;valuation de la parole dysarthrique : Apport du traitement automatique de la parole face &agrave; l'expertise humaine. (Evaluation of deviant zones in pathological speech : contribution of the automatic speech processing against the Human expertise).
